departure_day_of_week,scheduled_departure_utc,carrier,flight_number,origin_airport,destination_airport,arrival_delay_minutes,is_cancelled,scheduled_arrival_utc,observed_at_utc,event_time_utc,flight_id,callsign,latitude,longitude,altitude_ft,ground_speed_kts,heading_deg,on_ground,raw_payload,direction,dep_weather_temperature_c,dep_weather_dewpoint_c,dep_weather_humidity_pct,dep_weather_pressure_hpa,dep_weather_wind_kph,dep_weather_gust_kph,dep_weather_visibility_km,dep_weather_precip_mm,dep_weather_snow_mm,dep_weather_cloud_cover_pct,dep_weather_condition_code
3,2025-12-24 15:45:00+00:00,WN,4044,DTW,BWI,1.0,0.0,2025-12-25T09:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:45:00Z,WN4044_2025-12-24T15:45:00Z,WN4044,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 07:10:00+00:00,WN,197,FLL,BWI,3.0,0.0,2025-12-24T16:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T07:10:00Z,WN197_2025-12-24T07:10:00Z,WN197,,,,,,,,arrival,4.7,2.0,83,1016.3,6.5,15.1,,0.0,0.0,6,0
3,2025-12-24 11:00:00+00:00,WN,684,FLL,BWI,-5.0,0.0,2025-12-25T00:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T11:00:00Z,WN684_2025-12-24T11:00:00Z,WN684,,,,,,,,arrival,6.6,3.3,79,1019.1,17.3,33.8,,0.0,0.0,21,1
3,2025-12-24 13:00:00+00:00,WN,925,FLL,BWI,3.0,0.0,2025-12-25T04:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T13:00:00Z,WN925_2025-12-24T13:00:00Z,WN925,,,,,,,,arrival,7.8,1.0,62,1020.9,16.0,30.2,,0.0,0.0,18,0
3,2025-12-24 08:55:00+00:00,WN,1625,FLL,BWI,11.0,0.0,2025-12-24T20:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:55:00Z,WN1625_2025-12-24T08:55:00Z,WN1625,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 16:50:00+00:00,WN,2356,FLL,BWI,-5.0,0.0,2025-12-25T12:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:50:00Z,WN2356_2025-12-24T16:50:00Z,WN2356,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 14:45:00+00:00,WN,727,GRR,BWI,-12.0,0.0,2025-12-25T07:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T14:45:00Z,WN727_2025-12-24T14:45:00Z,WN727,,,,,,,,arrival,8.4,-0.2,55,1022.4,19.6,40.0,,0.0,0.0,0,0
3,2025-12-24 07:40:00+00:00,WN,3008,GSP,BWI,-12.0,0.0,2025-12-24T16:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T07:40:00Z,WN3008_2025-12-24T07:40:00Z,WN3008,,,,,,,,arrival,4.7,2.0,83,1016.3,6.5,15.1,,0.0,0.0,6,0
3,2025-12-24 16:45:00+00:00,WN,3574,GSP,BWI,2.0,0.0,2025-12-25T10:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:45:00Z,WN3574_2025-12-24T16:45:00Z,WN3574,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 15:45:00+00:00,WN,523,HOU,BWI,-11.0,0.0,2025-12-25T11:25:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:45:00Z,WN523_2025-12-24T15:45:00Z,WN523,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 06:00:00+00:00,WN,978,HOU,BWI,-2.0,0.0,2025-12-24T15:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:00:00Z,WN978_2025-12-24T06:00:00Z,WN978,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 18:35:00+00:00,WN,2241,HOU,BWI,4.0,0.0,2025-12-25T17:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T18:35:00Z,WN2241_2025-12-24T18:35:00Z,WN2241,,,,,,,,arrival,11.4,-3.0,36,1022.9,13.2,36.7,,0.0,0.0,20,1
3,2025-12-24 11:15:00+00:00,WN,2882,HOU,BWI,2.0,0.0,2025-12-25T02:25:00Z,2026-04-22T02:05:55+00:00,2025-12-24T11:15:00Z,WN2882_2025-12-24T11:15:00Z,WN2882,,,,,,,,arrival,6.6,3.3,79,1019.1,17.3,33.8,,0.0,0.0,21,1
3,2025-12-24 11:05:00+00:00,WN,409,IND,BWI,-9.0,0.0,2025-12-24T23:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T11:05:00Z,WN409_2025-12-24T11:05:00Z,WN409,,,,,,,,arrival,6.6,3.3,79,1019.1,17.3,33.8,,0.0,0.0,21,1
3,2025-12-24 05:35:00+00:00,WN,1253,IND,BWI,-19.0,0.0,2025-12-24T12:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:35:00Z,WN1253_2025-12-24T05:35:00Z,WN1253,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 18:25:00+00:00,WN,3151,IND,BWI,-7.0,0.0,2025-12-25T14:25:00Z,2026-04-22T02:05:55+00:00,2025-12-24T18:25:00Z,WN3151_2025-12-24T18:25:00Z,WN3151,,,,,,,,arrival,11.4,-3.0,36,1022.9,13.2,36.7,,0.0,0.0,20,1
3,2025-12-24 12:55:00+00:00,WN,207,ISP,BWI,12.0,0.0,2025-12-25T03:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:55:00Z,WN207_2025-12-24T12:55:00Z,WN207,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 15:55:00+00:00,WN,2450,ISP,BWI,-8.0,0.0,2025-12-25T09:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:55:00Z,WN2450_2025-12-24T15:55:00Z,WN2450,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 05:40:00+00:00,WN,3077,ISP,BWI,-17.0,0.0,2025-12-24T12:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:40:00Z,WN3077_2025-12-24T05:40:00Z,WN3077,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 15:40:00+00:00,WN,1485,JAN,BWI,-21.0,0.0,2025-12-25T10:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:40:00Z,WN1485_2025-12-24T15:40:00Z,WN1485,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 16:00:00+00:00,WN,580,JAX,BWI,-11.0,0.0,2025-12-25T09:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:00:00Z,WN580_2025-12-24T16:00:00Z,WN580,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 11:50:00+00:00,WN,1173,JAX,BWI,-7.0,0.0,2025-12-25T01:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T11:50:00Z,WN1173_2025-12-24T11:50:00Z,WN1173,,,,,,,,arrival,6.6,3.3,79,1019.1,17.3,33.8,,0.0,0.0,21,1
3,2025-12-24 07:00:00+00:00,WN,2973,JAX,BWI,-12.0,0.0,2025-12-24T16:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T07:00:00Z,WN2973_2025-12-24T07:00:00Z,WN2973,,,,,,,,arrival,4.7,2.0,83,1016.3,6.5,15.1,,0.0,0.0,6,0
3,2025-12-24 17:50:00+00:00,WN,3090,JAX,BWI,-17.0,0.0,2025-12-25T13:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T17:50:00Z,WN3090_2025-12-24T17:50:00Z,WN3090,,,,,,,,arrival,8.8,-1.0,50,1023.5,16.4,41.0,,0.0,0.0,15,0
3,2025-12-24 06:25:00+00:00,WN,153,LAS,BWI,-15.0,0.0,2025-12-24T20:15:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:25:00Z,WN153_2025-12-24T06:25:00Z,WN153,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 22:20:00+00:00,WN,294,LAS,BWI,-16.0,0.0,2025-12-25T04:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T22:20:00Z,WN294_2025-12-24T22:20:00Z,WN294,,,,,,,,arrival,6.8,-0.4,60,1025.2,6.0,15.8,,0.0,0.0,100,3
3,2025-12-24 12:10:00+00:00,WN,3389,LAS,BWI,-13.0,0.0,2025-12-25T07:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:10:00Z,WN3389_2025-12-24T12:10:00Z,WN3389,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 09:35:00+00:00,WN,3415,LAS,BWI,-23.0,0.0,2025-12-25T02:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T09:35:00Z,WN3415_2025-12-24T09:35:00Z,WN3415,,,,,,,,arrival,6.8,4.7,86,1017.0,12.1,20.5,,0.0,0.0,7,0
3,2025-12-24 09:35:00+00:00,WN,1693,LAX,BWI,-12.0,0.0,2025-12-25T03:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T09:35:00Z,WN1693_2025-12-24T09:35:00Z,WN1693,,,,,,,,arrival,6.8,4.7,86,1017.0,12.1,20.5,,0.0,0.0,7,0
3,2025-12-24 06:30:00+00:00,WN,2313,LAX,BWI,-17.0,0.0,2025-12-24T20:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:30:00Z,WN2313_2025-12-24T06:30:00Z,WN2313,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 21:55:00+00:00,WN,3362,LAX,BWI,13.0,0.0,2025-12-25T03:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T21:55:00Z,WN3362_2025-12-24T21:55:00Z,WN3362,,,,,,,,arrival,9.6,-1.4,46,1024.7,7.6,23.4,,0.0,0.0,100,3
3,2025-12-24 06:00:00+00:00,WN,2064,MCI,BWI,-14.0,0.0,2025-12-24T15:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:00:00Z,WN2064_2025-12-24T06:00:00Z,WN2064,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 14:40:00+00:00,WN,3507,MCI,BWI,-16.0,0.0,2025-12-25T08:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T14:40:00Z,WN3507_2025-12-24T14:40:00Z,WN3507,,,,,,,,arrival,8.4,-0.2,55,1022.4,19.6,40.0,,0.0,0.0,0,0
3,2025-12-24 19:15:00+00:00,WN,224,MCO,BWI,-11.0,0.0,2025-12-25T16:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T19:15:00Z,WN224_2025-12-24T19:15:00Z,WN224,,,,,,,,arrival,11.4,-2.5,38,1023.2,12.3,29.9,,0.0,0.0,62,2
3,2025-12-24 08:25:00+00:00,WN,1638,MCO,BWI,-7.0,0.0,2025-12-24T19:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:25:00Z,WN1638_2025-12-24T08:25:00Z,WN1638,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 10:15:00+00:00,WN,1674,MCO,BWI,1.0,0.0,2025-12-24T22:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T10:15:00Z,WN1674_2025-12-24T10:15:00Z,WN1674,,,,,,,,arrival,7.6,5.4,86,1018.0,15.2,28.8,,0.0,0.0,2,0
3,2025-12-24 06:30:00+00:00,WN,2131,MCO,BWI,-11.0,0.0,2025-12-24T15:15:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:30:00Z,WN2131_2025-12-24T06:30:00Z,WN2131,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 15:10:00+00:00,WN,2448,MCO,BWI,-9.0,0.0,2025-12-25T08:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:10:00Z,WN2448_2025-12-24T15:10:00Z,WN2448,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 09:20:00+00:00,WN,2560,MCO,BWI,3.0,0.0,2025-12-24T20:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T09:20:00Z,WN2560_2025-12-24T09:20:00Z,WN2560,,,,,,,,arrival,6.8,4.7,86,1017.0,12.1,20.5,,0.0,0.0,7,0
3,2025-12-24 11:20:00+00:00,WN,2677,MCO,BWI,-4.0,0.0,2025-12-25T00:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T11:20:00Z,WN2677_2025-12-24T11:20:00Z,WN2677,,,,,,,,arrival,6.6,3.3,79,1019.1,17.3,33.8,,0.0,0.0,21,1
3,2025-12-24 16:55:00+00:00,WN,3199,MCO,BWI,12.0,0.0,2025-12-25T12:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:55:00Z,WN3199_2025-12-24T16:55:00Z,WN3199,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 13:45:00+00:00,WN,3573,MCO,BWI,-11.0,0.0,2025-12-25T05:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T13:45:00Z,WN3573_2025-12-24T13:45:00Z,WN3573,,,,,,,,arrival,7.8,1.0,62,1020.9,16.0,30.2,,0.0,0.0,18,0
3,2025-12-24 09:20:00+00:00,WN,2156,MDW,BWI,-19.0,0.0,2025-12-24T21:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T09:20:00Z,WN2156_2025-12-24T09:20:00Z,WN2156,,,,,,,,arrival,6.8,4.7,86,1017.0,12.1,20.5,,0.0,0.0,7,0
3,2025-12-24 18:55:00+00:00,WN,2514,MDW,BWI,-17.0,0.0,2025-12-25T16:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T18:55:00Z,WN2514_2025-12-24T18:55:00Z,WN2514,,,,,,,,arrival,11.4,-3.0,36,1022.9,13.2,36.7,,0.0,0.0,20,1
3,2025-12-24 12:55:00+00:00,WN,3488,MDW,BWI,-11.0,0.0,2025-12-25T04:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:55:00Z,WN3488_2025-12-24T12:55:00Z,WN3488,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 06:40:00+00:00,WN,4557,MDW,BWI,-22.0,0.0,2025-12-24T16:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:40:00Z,WN4557_2025-12-24T06:40:00Z,WN4557,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 16:50:00+00:00,WN,3250,MEM,BWI,-15.0,0.0,2025-12-25T12:40:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:50:00Z,WN3250_2025-12-24T16:50:00Z,WN3250,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 10:05:00+00:00,WN,329,MHT,BWI,-12.0,0.0,2025-12-24T21:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T10:05:00Z,WN329_2025-12-24T10:05:00Z,WN329,,,,,,,,arrival,7.6,5.4,86,1018.0,15.2,28.8,,0.0,0.0,2,0
3,2025-12-24 08:45:00+00:00,WN,1706,MHT,BWI,5.0,0.0,2025-12-24T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:45:00Z,WN1706_2025-12-24T08:45:00Z,WN1706,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 12:55:00+00:00,WN,1891,MHT,BWI,-23.0,0.0,2025-12-25T03:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:55:00Z,WN1891_2025-12-24T12:55:00Z,WN1891,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 15:35:00+00:00,WN,1909,MHT,BWI,15.0,0.0,2025-12-25T08:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:35:00Z,WN1909_2025-12-24T15:35:00Z,WN1909,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 05:45:00+00:00,WN,2292,MHT,BWI,16.0,0.0,2025-12-24T13:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:45:00Z,WN2292_2025-12-24T05:45:00Z,WN2292,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 07:10:00+00:00,WN,1566,MIA,BWI,10.0,0.0,2025-12-24T16:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T07:10:00Z,WN1566_2025-12-24T07:10:00Z,WN1566,,,,,,,,arrival,4.7,2.0,83,1016.3,6.5,15.1,,0.0,0.0,6,0
3,2025-12-24 13:30:00+00:00,WN,1593,MIA,BWI,19.0,0.0,2025-12-25T05:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T13:30:00Z,WN1593_2025-12-24T13:30:00Z,WN1593,,,,,,,,arrival,7.8,1.0,62,1020.9,16.0,30.2,,0.0,0.0,18,0
3,2025-12-24 17:10:00+00:00,WN,2319,MIA,BWI,-6.0,0.0,2025-12-25T13:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T17:10:00Z,WN2319_2025-12-24T17:10:00Z,WN2319,,,,,,,,arrival,8.8,-1.0,50,1023.5,16.4,41.0,,0.0,0.0,15,0
3,2025-12-24 14:40:00+00:00,WN,1979,MKE,BWI,-26.0,0.0,2025-12-25T08:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T14:40:00Z,WN1979_2025-12-24T14:40:00Z,WN1979,,,,,,,,arrival,8.4,-0.2,55,1022.4,19.6,40.0,,0.0,0.0,0,0
3,2025-12-24 06:40:00+00:00,WN,2826,MKE,BWI,-24.0,0.0,2025-12-24T16:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:40:00Z,WN2826_2025-12-24T06:40:00Z,WN2826,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 06:10:00+00:00,WN,3135,MSP,BWI,-26.0,0.0,2025-12-24T16:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:10:00Z,WN3135_2025-12-24T06:10:00Z,WN3135,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 06:10:00+00:00,WN,250,MSY,BWI,-2.0,0.0,2025-12-24T15:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:10:00Z,WN250_2025-12-24T06:10:00Z,WN250,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 15:40:00+00:00,WN,2253,MSY,BWI,-12.0,0.0,2025-12-25T10:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:40:00Z,WN2253_2025-12-24T15:40:00Z,WN2253,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 10:45:00+00:00,WN,3841,MSY,BWI,-5.0,0.0,2025-12-25T00:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T10:45:00Z,WN3841_2025-12-24T10:45:00Z,WN3841,,,,,,,,arrival,7.6,5.4,86,1018.0,15.2,28.8,,0.0,0.0,2,0
3,2025-12-24 18:10:00+00:00,WN,474,MYR,BWI,2.0,0.0,2025-12-25T13:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T18:10:00Z,WN474_2025-12-24T18:10:00Z,WN474,,,,,,,,arrival,11.4,-3.0,36,1022.9,13.2,36.7,,0.0,0.0,20,1
3,2025-12-24 08:00:00+00:00,WN,1754,MYR,BWI,-11.0,0.0,2025-12-24T17:25:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:00:00Z,WN1754_2025-12-24T08:00:00Z,WN1754,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 12:15:00+00:00,WN,1654,ORF,BWI,-12.0,0.0,2025-12-25T01:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:15:00Z,WN1654_2025-12-24T12:15:00Z,WN1654,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 08:30:00+00:00,WN,2568,ORF,BWI,-4.0,0.0,2025-12-24T18:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:30:00Z,WN2568_2025-12-24T08:30:00Z,WN2568,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 06:05:00+00:00,WN,2744,ORF,BWI,21.0,0.0,2025-12-24T13:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:05:00Z,WN2744_2025-12-24T06:05:00Z,WN2744,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 18:15:00+00:00,WN,3266,ORF,BWI,39.0,0.0,2025-12-25T13:30:00Z,2026-04-22T02:05:55+00:00,2025-12-24T18:15:00Z,WN3266_2025-12-24T18:15:00Z,WN3266,,,,,,,,arrival,11.4,-3.0,36,1022.9,13.2,36.7,,0.0,0.0,20,1
3,2025-12-24 06:30:00+00:00,WN,2489,PBI,BWI,4.0,0.0,2025-12-24T15:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T06:30:00Z,WN2489_2025-12-24T06:30:00Z,WN2489,,,,,,,,arrival,4.6,1.6,81,1015.8,8.0,13.7,,0.1,0.0,22,51
3,2025-12-24 12:40:00+00:00,WN,2614,PBI,BWI,-3.0,0.0,2025-12-25T03:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:40:00Z,WN2614_2025-12-24T12:40:00Z,WN2614,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 16:40:00+00:00,WN,2938,PBI,BWI,-14.0,0.0,2025-12-25T11:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:40:00Z,WN2938_2025-12-24T16:40:00Z,WN2938,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 05:30:00+00:00,WN,1497,PHX,BWI,-10.0,0.0,2025-12-24T17:10:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:30:00Z,WN1497_2025-12-24T05:30:00Z,WN1497,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 23:35:00+00:00,WN,2974,PHX,BWI,-12.0,0.0,2025-12-25T05:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T23:35:00Z,WN2974_2025-12-24T23:35:00Z,WN2974,,,,,,,,arrival,6.0,-0.4,63,1025.8,5.6,9.4,,0.0,0.0,100,3
3,2025-12-24 12:00:00+00:00,WN,4058,PHX,BWI,-25.0,0.0,2025-12-25T06:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:00:00Z,WN4058_2025-12-24T12:00:00Z,WN4058,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 05:45:00+00:00,WN,518,PIT,BWI,-31.0,0.0,2025-12-24T12:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:45:00Z,WN518_2025-12-24T05:45:00Z,WN518,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 10:45:00+00:00,WN,1132,PIT,BWI,-19.0,0.0,2025-12-24T22:35:00Z,2026-04-22T02:05:55+00:00,2025-12-24T10:45:00Z,WN1132_2025-12-24T10:45:00Z,WN1132,,,,,,,,arrival,7.6,5.4,86,1018.0,15.2,28.8,,0.0,0.0,2,0
3,2025-12-24 16:05:00+00:00,WN,1774,PIT,BWI,-20.0,0.0,2025-12-25T09:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T16:05:00Z,WN1774_2025-12-24T16:05:00Z,WN1774,,,,,,,,arrival,8.4,-0.8,52,1023.6,18.7,43.2,,0.0,0.0,3,0
3,2025-12-24 05:55:00+00:00,WN,391,PVD,BWI,-16.0,0.0,2025-12-24T13:20:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:55:00Z,WN391_2025-12-24T05:55:00Z,WN391,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 12:10:00+00:00,WN,1675,PVD,BWI,28.0,0.0,2025-12-25T01:50:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:10:00Z,WN1675_2025-12-24T12:10:00Z,WN1675,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 13:40:00+00:00,WN,1716,PVD,BWI,13.0,0.0,2025-12-25T04:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T13:40:00Z,WN1716_2025-12-24T13:40:00Z,WN1716,,,,,,,,arrival,7.8,1.0,62,1020.9,16.0,30.2,,0.0,0.0,18,0
3,2025-12-24 08:45:00+00:00,WN,2332,PVD,BWI,-8.0,0.0,2025-12-24T18:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:45:00Z,WN2332_2025-12-24T08:45:00Z,WN2332,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
3,2025-12-24 15:45:00+00:00,WN,2655,PVD,BWI,-20.0,0.0,2025-12-25T08:55:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:45:00Z,WN2655_2025-12-24T15:45:00Z,WN2655,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 12:45:00+00:00,WN,1647,PWM,BWI,1.0,0.0,2025-12-25T03:05:00Z,2026-04-22T02:05:55+00:00,2025-12-24T12:45:00Z,WN1647_2025-12-24T12:45:00Z,WN1647,,,,,,,,arrival,6.6,0.8,66,1019.5,11.9,36.0,,0.0,0.0,2,0
3,2025-12-24 05:30:00+00:00,WN,1737,PWM,BWI,29.0,0.0,2025-12-24T12:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T05:30:00Z,WN1737_2025-12-24T05:30:00Z,WN1737,,,,,,,,arrival,5.9,3.5,84,1016.6,6.2,9.7,,0.0,0.0,100,3
3,2025-12-24 15:30:00+00:00,WN,3252,PWM,BWI,11.0,0.0,2025-12-25T08:45:00Z,2026-04-22T02:05:55+00:00,2025-12-24T15:30:00Z,WN3252_2025-12-24T15:30:00Z,WN3252,,,,,,,,arrival,8.4,-0.7,53,1023.4,19.7,43.6,,0.0,0.0,11,0
3,2025-12-24 08:25:00+00:00,WN,1601,RDU,BWI,-14.0,0.0,2025-12-24T18:00:00Z,2026-04-22T02:05:55+00:00,2025-12-24T08:25:00Z,WN1601_2025-12-24T08:25:00Z,WN1601,,,,,,,,arrival,5.2,3.2,86,1016.7,8.0,13.7,,0.0,0.0,5,0
